iter	MAE
3225	58.12694618
3226	58.12615553
3227	58.10489053
3228	58.10336374
3229	58.10305582
3230	58.08092156
3231	58.07611676
3232	58.06448358
3233	58.06104044
3234	58.05084615
3235	58.04377288
3236	58.04057601
3237	58.03866635
3238	58.03627565
3239	58.03066153
3240	58.02998457
3241	58.02025908
3242	58.02003595
3243	57.99515981
3244	57.99299016
3245	57.98902763
3246	57.984733
3247	57.96769148
3248	57.96627768
3249	57.96504692
3250	57.96465601
3251	57.96113047
3252	57.95622364
3253	57.94620389
3254	57.94545494
3255	57.94439994
3256	57.93873168
3257	57.93837219
3258	57.93739852
3259	57.92935294
3260	57.91970591
3261	57.91952755
3262	57.90226242
3263	57.90035291
3264	57.89219294
3265	57.88849779
3266	57.88535196
3267	57.88369327
3268	57.88335137
3269	57.88016211
3270	57.86996716
3271	57.85484264
3272	57.84496645
3273	57.84370117
3274	57.83988975
3275	57.83056325
3276	57.82452518
3277	57.82307054
3278	57.82076213
3279	57.81086616
3280	57.80870434
3281	57.80078748
3282	57.79920299
3283	57.79873814
3284	57.7852798
3285	57.78152061
3286	57.78060422
3287	57.77408373
3288	57.77262204
3289	57.76693611
3290	57.76583738
3291	57.76322663
3292	57.75467218
3293	57.74484209
3294	57.72239599
3295	57.71877388
3296	57.71476879
3297	57.7144581
3298	57.71436001
3299	57.71259648
3300	57.70620501
3301	57.70387481
3302	57.70224916
3303	57.7005677
3304	57.69138867
3305	57.69097187
3306	57.68801967
3307	57.6851843
3308	57.68130967
3309	57.67808045
3310	57.67111046
3311	57.67085645
3312	57.66443126
3313	57.66369679
3314	57.6615583
3315	57.66147313
3316	57.63935959
3317	57.63844099
3318	57.63538247
3319	57.63141492
3320	57.63136172
3321	57.62618279
3322	57.61071189
3323	57.58404915
3324	57.58332602
3325	57.56483084
3326	57.55407122
3327	57.55320636
3328	57.53858477
3329	57.53815735
3330	57.52940352
3331	57.50007198
3332	57.49912093
3333	57.49865124
3334	57.48999278
3335	57.48804864
3336	57.48321983
3337	57.4791402
3338	57.47653768
3339	57.47586109
3340	57.46173528
3341	57.45684747
3342	57.45010209
3343	57.44700182
3344	57.43989481
3345	57.42895557
3346	57.42867982
3347	57.42146244
3348	57.42060937
3349	57.41727169
3350	57.41658523
3351	57.41609761
3352	57.41521306
3353	57.40838288
3354	57.40743616
3355	57.40685098
3356	57.40099399
3357	57.37381309
3358	57.36970879
3359	57.3595878
3360	57.35348084
3361	57.35057136
3362	57.34503476
3363	57.34448537
3364	57.34258756
3365	57.34008128
3366	57.33938938
3367	57.33231326
3368	57.32715542
3369	57.3262768
3370	57.3252287
3371	57.32368787
3372	57.31522806
3373	57.31100684
3374	57.3088521
3375	57.30542973
3376	57.30500038
3377	57.30481209
3378	57.30476591
3379	57.3034953
3380	57.28291793
3381	57.27902083
3382	57.27486766
3383	57.27357594
3384	57.25921299
3385	57.25742088
3386	57.24871782
3387	57.2481961
3388	57.24254991
3389	57.23348864
3390	57.23199809
3391	57.23052648
3392	57.22949665
3393	57.22760357
3394	57.21888784
3395	57.21113641
3396	57.20681051
3397	57.20640609
3398	57.19921554
3399	57.19771056
3400	57.1938073
3401	57.19109143
3402	57.1899266
3403	57.18966916
3404	57.18838098
3405	57.18033128
3406	57.17705237
3407	57.17463752
3408	57.16810217
3409	57.16557569
3410	57.16064139
3411	57.15738659
3412	57.15325518
3413	57.14939715
3414	57.14028394
3415	57.13202295
3416	57.12003649
3417	57.11892763
3418	57.11800917
3419	57.10591019
3420	57.0999319
3421	57.09725997
3422	57.08984222
3423	57.07985084
3424	57.0755074
3425	57.058363
3426	57.05514597
3427	57.05483156
3428	57.05468509
3429	57.05122998
3430	57.04643611
3431	57.04442274
3432	57.0404529
3433	57.04034593
3434	57.03567488
3435	57.02637507
3436	57.01923611
3437	57.01731923
3438	56.99791078
3439	56.9907702
3440	56.98612747
3441	56.9784243
3442	56.95760475
3443	56.9565389
3444	56.95133456
3445	56.94132234
3446	56.9405484
3447	56.93443729
3448	56.92650216
3449	56.92437202
3450	56.92186452
3451	56.91986215
3452	56.91155287
3453	56.89702632
3454	56.89087551
3455	56.88641175
3456	56.88207618
3457	56.87262508
3458	56.86827064
3459	56.86803556
3460	56.83100091
3461	56.82726752
3462	56.8271415
3463	56.81728051
3464	56.81727404
3465	56.81636541
3466	56.81188801
3467	56.80781169
3468	56.78807818
3469	56.78545508
3470	56.78522723
3471	56.7726676
3472	56.77256284
3473	56.76734828
3474	56.75982728
3475	56.75221371
3476	56.74663158
3477	56.73084444
3478	56.72224481
3479	56.71348599
3480	56.70920075
3481	56.70835426
3482	56.68547708
3483	56.68365177
3484	56.67633294
3485	56.66730646
3486	56.66346562
3487	56.6625806
3488	56.6585214
3489	56.64743077
3490	56.6467764
3491	56.63878634
3492	56.63393261
3493	56.63310913
3494	56.62695391
3495	56.62311399
3496	56.6191715
3497	56.6124483
3498	56.60379227
3499	56.59569871
3500	56.59362686
3501	56.58887772
3502	56.57792932
3503	56.57742536
3504	56.57739502
3505	56.57547956
3506	56.57368782
3507	56.56657675
3508	56.56331928
3509	56.55908861
3510	56.55711438
3511	56.53868574
3512	56.53794625
3513	56.53714501
3514	56.53253004
3515	56.515771
3516	56.50778497
3517	56.50187865
3518	56.50075827
3519	56.50001458
3520	56.497091
3521	56.49637903
3522	56.49440931
3523	56.49295643
3524	56.49241384
3525	56.48757026
3526	56.48133499
3527	56.47742574
3528	56.47328964
3529	56.47153118
3530	56.46547018
3531	56.46488228
3532	56.45207854
3533	56.44457676
3534	56.44037095
3535	56.43989586
3536	56.43959149
3537	56.43683475
3538	56.42650265
3539	56.42425374
3540	56.40502433
3541	56.39101136
3542	56.38774308
3543	56.37991817
3544	56.37175265
3545	56.36558042
3546	56.36456495
3547	56.36210558
3548	56.3606658
3549	56.35407619
3550	56.33936815
3551	56.33898417
3552	56.33738348
3553	56.33571441
3554	56.32588003
3555	56.323752
3556	56.32259351
3557	56.31764654
3558	56.31325563
3559	56.28790796
3560	56.28168581
3561	56.27246718
3562	56.26704725
3563	56.26353443
3564	56.26169493
3565	56.25757707
3566	56.25732807
3567	56.25098331
3568	56.25025463
3569	56.24930275
3570	56.24636538
3571	56.24628718
3572	56.24448365
3573	56.23765302
3574	56.23665832
3575	56.23069254
3576	56.2299972
3577	56.22518435
3578	56.21491971
3579	56.208191
3580	56.20365547
3581	56.19601224
3582	56.18028782
3583	56.16915598
3584	56.16558368
3585	56.16528206
3586	56.16294751
3587	56.15922163
3588	56.1536879
3589	56.15200959
3590	56.14629242
3591	56.139588
3592	56.13919113
3593	56.12624992
3594	56.11823153
3595	56.10208548
3596	56.09267942
3597	56.07957459
3598	56.07846643
3599	56.07700658
3600	56.07668384
3601	56.06784689
3602	56.06118664
3603	56.04727042
3604	56.03942419
3605	56.03446632
3606	56.03122339
3607	56.03040543
3608	56.02867085
3609	56.02679885
3610	56.01956391
3611	56.00622997
3612	56.00212428
3613	55.99776461
3614	55.98899944
3615	55.97899215
3616	55.97412489
3617	55.97320129
3618	55.97291795
3619	55.97253776
3620	55.96687447
3621	55.96672012
3622	55.96609616
3623	55.95635642
3624	55.94357299
3625	55.94126567
3626	55.92301133
3627	55.9178594
3628	55.91773587
3629	55.9150369
3630	55.91473265
3631	55.90444642
3632	55.9014831
3633	55.89337655
3634	55.88873519
3635	55.8813813
3636	55.87484228
3637	55.87194746
3638	55.86222571
3639	55.86160433
3640	55.85085501
3641	55.84634973
3642	55.84118983
3643	55.83308109
3644	55.83289614
3645	55.82790943
3646	55.82782712
3647	55.82595456
3648	55.82334534
3649	55.81430583
3650	55.79565107
3651	55.78978607
3652	55.7810774
3653	55.77792152
3654	55.77393432
3655	55.77388822
3656	55.75198639
3657	55.74997855
3658	55.74798663
3659	55.74317834
3660	55.74282866
3661	55.7397171
3662	55.73590601
3663	55.73230652
3664	55.73084289
3665	55.72982037
3666	55.72778787
3667	55.71996224
3668	55.71987884
3669	55.71983912
3670	55.71530968
3671	55.7086419
3672	55.70640788
3673	55.70545873
3674	55.704298
3675	55.68804938
3676	55.68022249
3677	55.66899185
3678	55.66706885
3679	55.659278
3680	55.65825393
3681	55.65347209
3682	55.64947207
3683	55.64689414
3684	55.63513153
3685	55.63509217
3686	55.63068007
3687	55.62889765
3688	55.62213129
3689	55.61976732
3690	55.61633285
3691	55.60991859
3692	55.60547992
3693	55.59367035
3694	55.59184472
3695	55.58665618
3696	55.58403715
3697	55.56826393
3698	55.55527488
3699	55.54753217
3700	55.54094479
3701	55.53716571
3702	55.53293987
3703	55.52962723
3704	55.52922272
3705	55.52871255
3706	55.52845909
3707	55.52045809
3708	55.51698574
3709	55.51124241
3710	55.49695928
3711	55.49526551
3712	55.46944736
3713	55.46450415
3714	55.46325896
3715	55.44927049
3716	55.44825924
3717	55.44710709
3718	55.44040906
3719	55.44011556
3720	55.4399979
3721	55.43622779
3722	55.43341584
3723	55.41864711
3724	55.4163459
3725	55.40280118
3726	55.40105078
3727	55.39476672
3728	55.38594824
3729	55.38016117
3730	55.37037182
3731	55.3666309
3732	55.36354135
3733	55.35298699
3734	55.35280501
3735	55.35172168
3736	55.35112076
3737	55.34116206
3738	55.31782604
3739	55.31710346
3740	55.31499007
3741	55.30360021
3742	55.29254186
3743	55.29058346
3744	55.28879993
3745	55.28094207
3746	55.27864397
3747	55.2771881
3748	55.27606281
3749	55.27408138
3750	55.27234739
3751	55.25365878
3752	55.25275578
3753	55.24606369
3754	55.23930611
3755	55.23513359
3756	55.23417296
3757	55.22792477
3758	55.22375804
3759	55.2218472
3760	55.2206792
3761	55.22060348
3762	55.20749877
3763	55.20214891
3764	55.18474
3765	55.17668388
3766	55.17114165
3767	55.16912885
3768	55.15764431
3769	55.15716049
3770	55.15627611
3771	55.15065484
3772	55.14363332
3773	55.13735026
3774	55.13533356
3775	55.13476956
3776	55.13090404
3777	55.12424448
3778	55.12317106
3779	55.11974631
3780	55.11925811
3781	55.11892976
3782	55.11393694
3783	55.10469127
3784	55.10075988
3785	55.09559054
3786	55.09494955
3787	55.09044704
3788	55.0898816
3789	55.08423845
3790	55.07885772
3791	55.07826325
3792	55.07803384
3793	55.07751611
3794	55.07710602
3795	55.07271548
3796	55.06995623
3797	55.0666093
3798	55.04897206
3799	55.0469006
3800	55.04553576
3801	55.01662343
3802	55.01375922
3803	55.01195518
3804	55.00982196
3805	55.00705289
3806	55.0066001
3807	55.00652013
3808	55.00324791
3809	55.00108212
3810	55.00006541
3811	54.99766874
3812	54.9939159
3813	54.98671044
3814	54.98630676
3815	54.98534617
3816	54.9851162
3817	54.98133217
3818	54.96145455
3819	54.95459414
3820	54.95421332
3821	54.9541329
3822	54.95001328
3823	54.94443211
3824	54.94310508
3825	54.93838423
3826	54.93738767
3827	54.93601124
3828	54.93484176
3829	54.93201875
3830	54.92927511
3831	54.9281119
3832	54.91732667
3833	54.90673776
3834	54.88828553
3835	54.88492332
3836	54.88341603
3837	54.88315855
3838	54.87801531
3839	54.86645884
3840	54.86304081
3841	54.86293771
3842	54.86186583
3843	54.85926928
3844	54.85735406
3845	54.84184126
3846	54.84138521
3847	54.83650518
3848	54.83586636
3849	54.83112717
3850	54.8309427
3851	54.82806304
3852	54.82066642
3853	54.81816
3854	54.81779721
3855	54.81542177
3856	54.81010106
3857	54.80996288
3858	54.80852628
3859	54.80630265
3860	54.80189961
3861	54.80005063
3862	54.79778107
3863	54.79192752
3864	54.79163068
3865	54.78852621
3866	54.77802439
3867	54.77771748
3868	54.76681046
3869	54.76082001
3870	54.76055273
3871	54.74868147
3872	54.74846277
3873	54.73834987
3874	54.7318237
3875	54.72402151
3876	54.72196958
3877	54.71935411
3878	54.7161427
3879	54.71571035
3880	54.70473649
3881	54.69308471
3882	54.69257263
3883	54.68627475
3884	54.67636784
3885	54.66668054
3886	54.6662282
3887	54.66275494
3888	54.66242349
3889	54.6582198
3890	54.65433753
3891	54.6535421
3892	54.65237912
3893	54.65209663
3894	54.65201663
3895	54.64949811
3896	54.64627206
3897	54.6421694
3898	54.63664705
3899	54.63567138
3900	54.6342851
3901	54.63026889
3902	54.62739071
3903	54.62626053
3904	54.62577827
3905	54.62210184
3906	54.62205284
3907	54.62186493
3908	54.61132375
3909	54.61016174
3910	54.60029132
3911	54.59441807
3912	54.58494071
3913	54.58416059
3914	54.58336516
3915	54.58014753
3916	54.56587816
3917	54.56408511
3918	54.56392358
3919	54.56121888
3920	54.56099701
3921	54.56070916
3922	54.55790444
3923	54.5536764
3924	54.54511592
3925	54.5407673
3926	54.54053264
3927	54.5346989
3928	54.52899503
3929	54.52662222
3930	54.50240611
3931	54.49843452
3932	54.49364486
3933	54.49223186
3934	54.49098533
3935	54.48978437
3936	54.48832923
3937	54.48756266
3938	54.48736476
3939	54.48490417
3940	54.46287421
3941	54.45861055
3942	54.45782524
3943	54.45198546
3944	54.44309083
3945	54.44264856
3946	54.43700066
3947	54.4347621
3948	54.41125942
3949	54.40011746
3950	54.39969652
3951	54.39938801
3952	54.3910625
3953	54.3870331
3954	54.38572295
3955	54.37921185
3956	54.37668547
3957	54.37613517
3958	54.36813321
3959	54.35786646
3960	54.35464849
3961	54.35243035
3962	54.35221026
3963	54.34974569
3964	54.34349352
3965	54.33618732
3966	54.33270015
3967	54.3302706
3968	54.32966473
3969	54.32477291
3970	54.30944716
3971	54.30926257
3972	54.30907817
3973	54.30737992
3974	54.30636011
3975	54.30499917
3976	54.30432537
3977	54.2927778
3978	54.29192722
3979	54.28772479
3980	54.28619988
3981	54.28429943
3982	54.28280974
3983	54.27885301
3984	54.26578965
3985	54.24496907
3986	54.23578038
3987	54.23574892
3988	54.2351689
3989	54.23501226
3990	54.22964509
3991	54.22849147
3992	54.22772278
3993	54.22422888
3994	54.21519795
3995	54.204933
3996	54.20441057
3997	54.20248282
3998	54.19880459
3999	54.19712216
4000	54.19568116
4001	54.19422731
4002	54.19107303
4003	54.17875088
4004	54.17394285
4005	54.16815809
4006	54.16510666
4007	54.16458077
4008	54.16437243
4009	54.15152524
4010	54.14702326
4011	54.14620158
4012	54.14380919
4013	54.12463302
4014	54.12129115
4015	54.11949125
4016	54.11329706
4017	54.11290515
4018	54.10442622
4019	54.10010599
4020	54.09910213
4021	54.07509246
4022	54.07498989
4023	54.0714748
4024	54.06455781
4025	54.04772955
4026	54.04485326
4027	54.03168948
4028	54.01365211
4029	54.01341011
4030	54.01097157
4031	54.00393422
4032	53.9985061
4033	53.98372911
4034	53.98319641
4035	53.97843924
4036	53.97791747
4037	53.96913267
4038	53.96779415
4039	53.9673906
4040	53.96735471
4041	53.96604849
4042	53.96167535
4043	53.93621807
4044	53.93568941
4045	53.93439062
4046	53.93115507
4047	53.92759248
4048	53.92672872
4049	53.9263326
4050	53.9238081
4051	53.91761435
4052	53.91628834
4053	53.91264345
4054	53.89906589
4055	53.88961369
4056	53.88411759
4057	53.88106024
4058	53.88087688
4059	53.87053844
4060	53.85410401
4061	53.84720834
4062	53.84184165
4063	53.8397424
4064	53.83767349
4065	53.83151776
4066	53.8311346
4067	53.82218348
4068	53.81779029
4069	53.81521376
4070	53.8046359
4071	53.80322126
4072	53.80262203
4073	53.79998005
4074	53.79510322
4075	53.78793099
4076	53.78165604
4077	53.78080763
4078	53.78044624
4079	53.7767464
4080	53.7738718
4081	53.77282724
4082	53.77215595
4083	53.77178037
4084	53.76916149
4085	53.76701285
4086	53.76608052
4087	53.76599414
4088	53.75055959
4089	53.74961196
4090	53.74896532
4091	53.74525004
4092	53.74477754
4093	53.74140312
4094	53.73888938
4095	53.73839973
4096	53.73491206
4097	53.73296494
4098	53.73124264
4099	53.72283284
4100	53.71850671
4101	53.71678385
4102	53.71463731
4103	53.71455009
4104	53.71297966
4105	53.71221412
4106	53.70539744
4107	53.70522684
4108	53.69053459
4109	53.67929259
4110	53.67834899
4111	53.67693211
4112	53.67626798
4113	53.67585289
4114	53.67568877
4115	53.66907026
4116	53.65872001
4117	53.64827976
4118	53.64669214
4119	53.64606034
4120	53.64379182
4121	53.63783752
4122	53.63490884
4123	53.63422443
4124	53.62965786
4125	53.61548622
4126	53.60990897
4127	53.60362549
4128	53.59957157
4129	53.59827128
4130	53.59510746
4131	53.59087808
4132	53.58610933
4133	53.5849943
4134	53.58407917
4135	53.57826659
4136	53.57791697
4137	53.57759357
4138	53.5667201
4139	53.56190549
4140	53.55425773
4141	53.55366021
4142	53.55354922
4143	53.55255083
4144	53.55100891
4145	53.55085883
4146	53.55011144
4147	53.54988921
4148	53.54869795
4149	53.54312984
4150	53.54230636
4151	53.5421068
4152	53.54125413
4153	53.53923444
4154	53.53480204
4155	53.53035728
4156	53.53013389
4157	53.52904985
4158	53.52847344
4159	53.52580044
4160	53.51807469
4161	53.51543484
4162	53.51423868
4163	53.50348662
4164	53.49905618
4165	53.49315034
4166	53.47920497
4167	53.47189127
4168	53.47185433
4169	53.46973886
4170	53.46926386
4171	53.4689859
4172	53.46718659
4173	53.44986126
4174	53.43889307
4175	53.43580865
4176	53.41260952
4177	53.40995361
4178	53.39980061
4179	53.39253844
4180	53.39238586
4181	53.39193658
4182	53.3918132
4183	53.38776717
4184	53.38398178
4185	53.37874376
4186	53.37745166
4187	53.37486433
4188	53.3735811
4189	53.3709681
4190	53.36963237
4191	53.35404394
4192	53.35322535
4193	53.35245744
4194	53.35185445
4195	53.34824044
4196	53.34210852
4197	53.3408142
4198	53.33847022
4199	53.33406893
4200	53.32664745
4201	53.3239848
4202	53.32331095
4203	53.3158283
4204	53.31415912
4205	53.31375041
4206	53.31207298
4207	53.30511436
4208	53.30291921
4209	53.28663692
4210	53.28546009
4211	53.27921992
4212	53.27845546
4213	53.27794781
4214	53.27601539
4215	53.27195925
4216	53.27032894
4217	53.26041391
4218	53.25802812
4219	53.25708588
4220	53.24975412
4221	53.24218358
4222	53.239542
4223	53.23405092
4224	53.23175876
4225	53.23098518
4226	53.23080129
4227	53.22850903
4228	53.22781118
4229	53.2240911
4230	53.22361899
4231	53.21877841
4232	53.21568775
4233	53.21276237
4234	53.20602813
4235	53.20579512
4236	53.20360268
4237	53.20254595
4238	53.20206553
4239	53.20049048
4240	53.19789451
4241	53.19366965
4242	53.17185068
4243	53.17029386
4244	53.16950035
4245	53.16565909
4246	53.16542406
4247	53.16138702
4248	53.14829453
4249	53.14794177
4250	53.14697142
4251	53.14293047
4252	53.13810045
4253	53.13472962
4254	53.1308765
4255	53.12560463
4256	53.12111358
4257	53.12048994
4258	53.11635986
4259	53.09913535
4260	53.09854862
4261	53.09677791
4262	53.08795115
4263	53.08696727
4264	53.08625067
4265	53.08086758
4266	53.08034684
4267	53.07187944
4268	53.05934521
4269	53.0581002
4270	53.05351653
4271	53.04515254
4272	53.04236111
4273	53.04166837
4274	53.04092471
4275	53.03990003
4276	53.03947177
4277	53.03933073
4278	53.03139442
4279	53.02606084
4280	53.00203834
4281	53.00148355
4282	53.00025743
4283	52.99984366
4284	52.99583546
4285	52.99093957
4286	52.99071401
4287	52.98981098
4288	52.98936546
4289	52.98671907
4290	52.98253264
4291	52.98235885
4292	52.98228692
4293	52.96119617
4294	52.96082521
4295	52.95904215
4296	52.9577823
4297	52.95552075
4298	52.9536178
4299	52.9490922
4300	52.94886834
4301	52.94862088
4302	52.9401318
4303	52.93805644
4304	52.92398175
4305	52.91494083
4306	52.91422259
4307	52.90890237
4308	52.9037195
4309	52.90363492
4310	52.90195928
4311	52.90080826
4312	52.89437168
4313	52.89417307
4314	52.89405401
4315	52.89271834
4316	52.88410364
4317	52.88358768
4318	52.88348269
4319	52.87480288
4320	52.87387917
4321	52.8735035
4322	52.86646553
4323	52.86610627
4324	52.86328211
4325	52.86103381
4326	52.86017835
4327	52.85962457
4328	52.85802659
4329	52.8578497
4330	52.85753686
4331	52.85024119
4332	52.84783314
4333	52.84100203
4334	52.83820267
4335	52.83812747
4336	52.83538982
4337	52.83030461
4338	52.82956031
4339	52.81917904
4340	52.81912542
4341	52.81076597
4342	52.80966568
4343	52.80395721
4344	52.80376554
4345	52.80126156
4346	52.80095322
4347	52.80081288
4348	52.7983085
4349	52.79149893
4350	52.79142605
4351	52.78110852
4352	52.77730544
4353	52.77075078
4354	52.76873684
4355	52.7674038
4356	52.72993863
4357	52.72952669
4358	52.72769766
4359	52.72662127
4360	52.71562828
4361	52.71420223
4362	52.71225279
4363	52.70478035
4364	52.70244147
4365	52.69555152
4366	52.69513068
4367	52.69384
4368	52.69357855
4369	52.68348607
4370	52.6759655
4371	52.67214905
4372	52.66788118
4373	52.66548071
4374	52.66525312
4375	52.66521057
4376	52.66482983
4377	52.66438438
4378	52.64659973
4379	52.64425268
4380	52.64177735
4381	52.64099993
4382	52.63995632
4383	52.63645272
4384	52.63529436
4385	52.63473567
4386	52.63418495
4387	52.63166634
4388	52.62537282
4389	52.62483841
4390	52.62456387
4391	52.62405644
4392	52.61389319
4393	52.61061642
4394	52.61009447
4395	52.60990506
4396	52.6034549
4397	52.59537103
4398	52.59414789
4399	52.58370795
4400	52.58342122
4401	52.57455062
4402	52.57057204
4403	52.56967342
4404	52.55930561
4405	52.55063656
4406	52.54937509
4407	52.54839667
4408	52.54835175
4409	52.54320255
4410	52.54287159
4411	52.53799926
4412	52.53644216
4413	52.53401084
4414	52.5336917
4415	52.52715622
4416	52.52356244
4417	52.52121498
4418	52.52101559
4419	52.51950661
4420	52.51622312
4421	52.51163155
4422	52.51051131
4423	52.50421975
4424	52.5037327
4425	52.50116706
4426	52.50067752
4427	52.49870807
4428	52.49816124
4429	52.48755526
4430	52.4861667
4431	52.48050864
4432	52.47413103
4433	52.47299763
4434	52.47148696
4435	52.4703153
4436	52.46942103
4437	52.46610468
4438	52.46520508
4439	52.44630901
4440	52.44494291
4441	52.44420109
4442	52.43842054
4443	52.43386104
4444	52.43141531
4445	52.43097997
4446	52.42632943
4447	52.42459632
4448	52.41517886
4449	52.41355448
4450	52.41054484
4451	52.40807857
4452	52.40702305
4453	52.40685476
4454	52.40617693
4455	52.39526737
4456	52.39444596
4457	52.39215728
4458	52.38998747
4459	52.38988263
4460	52.38917888
4461	52.38789816
4462	52.38714351
4463	52.38192446
4464	52.37670419
4465	52.37418004
4466	52.37282274
4467	52.36988811
4468	52.36741309
4469	52.34508722
4470	52.34376971
4471	52.33119234
4472	52.32732612
4473	52.32672989
4474	52.32643646
4475	52.32640178
4476	52.32636467
4477	52.32532508
4478	52.32527894
4479	52.3223614
4480	52.31768497
4481	52.31695836
4482	52.3074772
4483	52.30636231
4484	52.30536032
4485	52.3012376
4486	52.29371322
4487	52.28342897
4488	52.28277225
4489	52.27960424
4490	52.27236249
4491	52.26646613
4492	52.26333921
4493	52.26045419
4494	52.25858726
4495	52.25740797
4496	52.24907898
4497	52.24451105
4498	52.24086522
4499	52.24043718
4500	52.23784716
4501	52.23159181
4502	52.22919032
4503	52.22795312
4504	52.22659442
4505	52.22594234
4506	52.21922554
4507	52.21843767
4508	52.21584208
4509	52.21548292
4510	52.21490598
4511	52.21125189
4512	52.1921798
4513	52.18685351
4514	52.1849423
4515	52.17947177
4516	52.17838751
4517	52.17779255
4518	52.17727319
4519	52.16869862
4520	52.16206054
4521	52.15614332
4522	52.14808344
4523	52.13811447
4524	52.13574438
4525	52.12465334
4526	52.11825238
4527	52.11240511
4528	52.10885133
4529	52.1076525
4530	52.10614115
4531	52.10474468
4532	52.09961973
4533	52.09836782
4534	52.0978868
4535	52.09740942
4536	52.0942869
4537	52.09317943
4538	52.08718564
4539	52.07818707
4540	52.07703372
4541	52.076856
4542	52.06277323
4543	52.06098804
4544	52.05979433
4545	52.05368212
4546	52.05069378
4547	52.04997757
4548	52.04993823
4549	52.04613191
4550	52.04604633
4551	52.04061156
4552	52.03346241
4553	52.03264784
4554	52.03160153
4555	52.0237312
4556	52.02090999
4557	52.02077573
4558	52.02045134
4559	52.02007363
4560	52.01611121
4561	51.99790829
4562	51.98763829
4563	51.98566486
4564	51.98484557
4565	51.97851534
4566	51.97812127
4567	51.97803074
4568	51.97337076
4569	51.97040248
4570	51.96895507
4571	51.96403885
4572	51.95908171
4573	51.95543694
4574	51.95436735
4575	51.94885036
4576	51.94789988
4577	51.94011391
4578	51.93815879
4579	51.93794489
4580	51.93786966
4581	51.93679667
4582	51.9360321
4583	51.92964427
4584	51.92777653
4585	51.9101545
4586	51.89626324
4587	51.89360245
4588	51.89306767
4589	51.89243841
4590	51.88547474
4591	51.88340698
4592	51.88076195
4593	51.88069816
4594	51.87978974
4595	51.87969129
4596	51.87958217
4597	51.87786468
4598	51.8723537
4599	51.87147868
4600	51.86413049
4601	51.85293319
4602	51.8525297
4603	51.85201226
4604	51.85071589
4605	51.85009886
4606	51.84466293
4607	51.84407762
4608	51.84389986
4609	51.83983451
4610	51.83946221
4611	51.83802375
4612	51.8368488
4613	51.83602168
4614	51.82831505
4615	51.82716452
4616	51.8263465
4617	51.82504547
4618	51.82464031
4619	51.82387124
4620	51.82379315
4621	51.8234164
4622	51.82299583
4623	51.81816268
4624	51.81485253
4625	51.80877129
4626	51.80137539
4627	51.79884112
4628	51.79879365
4629	51.79792476
4630	51.79611148
4631	51.79347167
4632	51.77728836
4633	51.77702376
4634	51.77463366
4635	51.76882113
4636	51.76551887
4637	51.76428537
4638	51.76315335
4639	51.76245648
4640	51.76202516
4641	51.75196904
4642	51.74832964
4643	51.74787784
4644	51.74481867
4645	51.74414251
4646	51.72431176
4647	51.72345356
4648	51.72292242
4649	51.72034006
4650	51.71875981
4651	51.71870335
4652	51.71859901
4653	51.71640344
4654	51.7139521
4655	51.71348389
4656	51.70692983
4657	51.70188138
4658	51.69942098
4659	51.69718697
4660	51.69581832
4661	51.69466242
4662	51.69318246
4663	51.69270798
4664	51.69177884
4665	51.68294109
4666	51.66958725
4667	51.65985943
4668	51.65609666
4669	51.65280013
4670	51.65234962
4671	51.65035184
4672	51.65014523
4673	51.63435166
4674	51.62091577
4675	51.61389495
4676	51.61365757
4677	51.60487271
4678	51.60327731
4679	51.60323184
4680	51.6032136
4681	51.60053659
4682	51.60029394
4683	51.60020582
4684	51.59907143
4685	51.59161895
4686	51.58923935
4687	51.57813126
4688	51.57809864
4689	51.57757297
4690	51.57704735
4691	51.57694705
4692	51.57199803
4693	51.57172772
4694	51.56549172
4695	51.56274005
4696	51.5545244
4697	51.54834891
4698	51.53837803
4699	51.53661907
4700	51.53098149
4701	51.52509561
4702	51.51904477
4703	51.51754764
4704	51.51746903
4705	51.51691185
4706	51.51686368
4707	51.51287839
4708	51.50971104
4709	51.50873568
4710	51.50714907
4711	51.50624485
4712	51.50607018
4713	51.49909399
4714	51.49819005
4715	51.49792917
4716	51.49615269
4717	51.49191482
4718	51.4905232
4719	51.48657486
4720	51.48606016
4721	51.48547976
4722	51.48535038
4723	51.483282
4724	51.48233322
4725	51.48196918
4726	51.48161381
4727	51.48052439
4728	51.47500516
4729	51.47381497
4730	51.47261931
4731	51.46912045
4732	51.4672843
4733	51.46464251
4734	51.46446471
4735	51.45434881
4736	51.45164077
4737	51.44871365
4738	51.44707066
4739	51.44029328
4740	51.43459412
4741	51.43175975
4742	51.42415747
4743	51.42343566
4744	51.42035827
4745	51.41757821
4746	51.41630585
4747	51.41602399
4748	51.41403298
4749	51.41095351
4750	51.39670375
4751	51.3939379
4752	51.38312342
4753	51.37997698
4754	51.37638881
4755	51.36962707
4756	51.3679289
4757	51.36707068
4758	51.36641886
4759	51.36078892
4760	51.36052977
4761	51.35941553
4762	51.35190995
4763	51.3474465
4764	51.34652328
4765	51.3422387
4766	51.33482922
4767	51.32878361
4768	51.32861073
4769	51.3186419
4770	51.30621597
4771	51.30444059
4772	51.30350483
4773	51.30214763
4774	51.29871501
4775	51.2901576
4776	51.2882149
4777	51.28033021
4778	51.27991563
4779	51.27887772
4780	51.27030395
